ID,subject,phenomenon,sub_subject,Correct.sentence,Wrong.sentence,Label,URL,Generated
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Geen wonder dat de spullen beschadigd bleken (te zijn).,Geen wonder dat de spullen bleken beschadigd (te zijn).,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Geen wonder dat de verhalen verzonnen bleken (te zijn).,Geen wonder dat de verhalen bleken verzonnen (te zijn).,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Medicijnen worden voorgeschreven om ziektes te voorkomen.,Medicijnen worden voorgeschreven om te voorkomen ziektes.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Regels worden ingesteld om ongelukken te voorkomen.,Regels worden ingesteld om te voorkomen ongelukken.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Vaccins worden ontwikkeld om infecties te voorkomen.,Vaccins worden ontwikkeld om te voorkomen infecties.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Helmen worden gedragen om hoofdletsel te voorkomen.,Helmen worden gedragen om te voorkomen hoofdletsel.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Ziekenhuizen nemen maatregelen om epidemieën te voorkomen.,Ziekenhuizen nemen maatregelen om te voorkomen epidemieën.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Bruggen worden versterkt om instortingen te voorkomen.,Bruggen worden versterkt om te voorkomen instortingen.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Trainingen worden gegeven om fouten te voorkomen.,Trainingen worden gegeven om te voorkomen fouten.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Verzekeringen worden afgesloten om financiële problemen te voorkomen.,Verzekeringen worden afgesloten om te voorkomen financiële problemen.,,,Chat-GPT
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Weglaatbaarheid van te bij infinitieven,Wim zit te slapen.,Wim zit slapen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805040102lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Weglaatbaarheid van te bij infinitieven,Die jongens zitten de hele les te slapen.,Die jongens zitten de hele les slapen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805040102lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Weglaatbaarheid van te bij infinitieven,"Als je nu nog heel even blijft staan wachten, dan ga ik zo met je mee.","Als je nu nog heel even blijft staan te wachten, dan ga ik zo met je mee.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805040102lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Weglaatbaarheid van te bij infinitieven,Ik hoop dat jullie niet opnieuw gaan liggen zeuren.,Ik hoop dat jullie niet opnieuw gaan liggen te zeuren.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805040102lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Weglaatbaarheid van te bij infinitieven,We waren bang dat we uren zouden moeten lopen zoeken.,We waren bang dat we uren zouden moeten lopen te zoeken.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805040102lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Liggen , zitten , hangen (onovergankelijk), staan , lopen",Ton heeft de hele middag aan zijn bureau zitten (te) werken.,Ton heeft de hele middag gezeten aan zijn bureau (te) werken.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050402lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Liggen , zitten , hangen (onovergankelijk), staan , lopen",De appels hebben al een maand aan de boom hangen te rotten.,De appels hebben al een maand aan de boom te rotten gehangen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050402lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Liggen , zitten , hangen (onovergankelijk), staan , lopen",Ze hebben over het hekje hangen te praten.,Ze hebben over het hekje te praten gehangen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050402lingtopic,Manual/ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Gaan,Volgend jaar hebben we een nieuwe burgemeester.,Volgend jaar gaan we een nieuwe burgemeester hebben.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805040303lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Gaan,Aanstaande zaterdag ben ik niet thuis.,Aanstaande zaterdag ga ik niet thuis zijn.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805040303lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Gaan,Over tien jaar is Kees een volwassen man.,Over tien jaar gaat Kees een volwassen man zijn.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805040303lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Gaan,Dit boek is over ruim een jaar voltooid.,Dit boek gaat over ruim een jaar voltooid zijn.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805040303lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Gaan,"Ik ben verhinderd, dus ik ga niet mee.","Ik ben verhinderd, dus ik ga niet meegaan.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805040303lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Komen met een infinitief met te,Ik probeerde het te weten te komen.,Ik probeerde het te weten komen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans180504030402lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Komen met een infinitief met te,Die afwachtende houding dreigt de EG duur te staan te komen.,Die afwachtende houding dreigt de EG duur te staan komen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans180504030402lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Inleiding,Ik weet dat Jan op maandag niet kan komen.,Ik weet dat Jan kan op maandag niet komen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805040401lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Inleiding,"Als ik geld gehad had, zou ik op reis gegaan zijn.","Als ik geld gehad had, had ik op reis zullen gaan.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805040401lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Mogen,We geven u alvast enkel tips voor als u naar Corsica met vakantie mocht gaan.,We geven u alvast enkele tips voor mocht u naar Corsica met vakantie gaan.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans180504040204lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Mogen,"Als het niet geregend had, dan zou de snelheid hoger gelegen hebben.","Mocht het niet geregend hebben, dan zou de snelheid hoger gelegen hebben.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans180504040204lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Mogen,"Als ik groter zou zijn/was, dan zou ik over de schouders heen kunnen kijken.","Mocht ik groter zijn, dan zou ik over de schouders heen kunnen kijken.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans180504040204lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Mogen,"Als hij in het vervolg zijn werk correct uitvoert, wordt hij niet ontslagen.","Mocht hij in het vervolg zijn werk correct uitvoeren, dan wordt hij niet ontslagen.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans180504040204lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Mogen,"Je mag naar de wintersport, als je geen onvoldoendes op je rapport hebt.","Je mag naar de wintersport, mocht je geen onvoldoendes op je rapport hebben.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans180504040204lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Moeten en hoeven in zinnen met een 'negatief element',Moet ik naar hem luisteren?,Hoef ik naar hem te luisteren?,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans180504040303lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Moeten en hoeven in zinnen met een 'negatief element',Moet je zo langzamerhand niet eens naar huis gaan?,Hoef je zo langzamerhand niet eens naar huis te gaan?,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans180504040303lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"(Be)horen , dienen",De korporaal had zijn commandant dienen te waarschuwen.,De korporaal had dienen zijn commandant te waarschuwen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050406lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"(Be)horen , dienen",Ik vind dat hij zijn familie had horen te steunen.,Ik vind dat hij had horen zijn familie te steunen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050406lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Zien , horen , voelen , (ruiken)",Ik zei dat ik Els een liedje hoorde zingen.,Ik zei dat ik hoorde Els een liedje zingen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050408lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Zien , horen , voelen , (ruiken)",Ik hoorde dat de uitnodiging te laat kwam.,Ik hoorde de uitnodiging te laat komen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050408lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Vinden met een infinitief zonder te,Ik zei dat ze hem op de grond vonden liggen.,Ik zei dat ze vonden hem op de grond liggen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805041101lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Vinden met een infinitief zonder te,Ik vind Els heel mooi zingen.,Ik vind Els zingen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805041101lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Helpen , leren","De onderwijzer moet de kinderen leren lezen, schrijven en rekenen.","De onderwijzer moet de kinderen leren te lezen, te schrijven en te rekenen.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050413lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Helpen , leren","De kinderen leren van de onderwijzer lezen, schrijven en rekenen.","De kinderen leren van de onderwijzer te lezen, te schrijven en te rekenen.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050413lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Helpen , leren","De onderwijzer heeft de kinderen leren lezen, schrijven en rekenen.","De onderwijzer heeft de kinderen geleerd te lezen, te schrijven en te rekenen.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050413lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Helpen , leren",Die sportleraar heeft me leren roeien.,Die sportleraar heeft me geleerd te roeien.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050413lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Helpen , leren",Je moet die machine eerst beter leren kennen.,Je moet eerst leren die machine beter te kennen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050413lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Hebben/krijgen met een infinitief zonder te,Ik zag dat hij zijn been op de stoel had liggen.,Ik zag dat hij had zijn been op de stoel liggen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805041401lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Hebben/krijgen met een infinitief zonder te,Ik zag dat hij zijn been op de stoel had liggen.,Ik zag dat hij zijn been had op de stoel liggen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805041401lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Hebben/krijgen met een infinitief met te,Ik zei toch al dat jij niks te vertellen hebt.,Ik zei toch al dat jij hebt niks te vertellen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805041402lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Hebben/krijgen met een infinitief met te,Het is bekend dat een groot deel van de wereldbevolking niet genoeg te eten heeft.,Het is bekend dat een groot deel van de wereldbevolking niet genoeg heeft te eten.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805041402lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Hebben/krijgen met een infinitief met te,Ik wou dat we eens wat te eten of te drinken kregen.,Ik wou dat we eens wat kregen te eten of te drinken.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805041402lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Pogen , proberen , trachten , zien , zoeken",Ik zei tegen hem dat hij zelf maar moest zien de deur open te krijgen.,Hij zag de deur open te krijgen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050417lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Pogen , proberen , trachten , zien , zoeken",Hij heeft eerst de deur zien open te krijgen.,Hij heeft eerst gezien de deur open te krijgen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050417lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Pogen , proberen , trachten , zien , zoeken",Je moet maar eens proberen/zien of je de deur open kunt krijgen.,Je moet maar eens pogen/trachten/zoeken of je de deur open kunt krijgen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050417lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Beloven , dreigen",Haar moeder zegt dat ze een goede verpleegster belooft te worden.,Haar moeder zegt dat ze belooft een goede verpleegster te worden.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050419lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Beloven , dreigen",De politie maakte uit zijn gedrag op dat hij de gijzelaar dreigde neer te schieten.,De politie maakte uit zijn gedrag op dat hij dreigde de gijzelaar neer te schieten.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050419lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Beloven , dreigen",De politie hoorde hoe hij dreigde de gijzelaar neer te schieten.,De politie hoorde hoe hij de gijzelaar dreigde neer te schieten.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050419lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Beloven , dreigen","Ik heb hem nog een kans gegeven, omdat hij beloofd had het geld aan te zuiveren.","Ik heb hem nog een kans gegeven, omdat hij het geld had beloven aan te zuiveren.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050419lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Geven,Hij was uit zijn humeur omdat ze hem niets te drinken gaven.,Hij was uit zijn humeur omdat ze gaven hem niets te drinken.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050422lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,"Hangen (overgankelijk), leggen , zetten",Ik heb de was in de badkamer te drogen gehangen.,Ik heb de was in de badkamer gehangen te drogen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050423lingtopic,ANS
9,Verb Constituent,9. Verbs With an Infinitive as a Complement,Staan,Ik denk dat hem nog heel wat onaangenaamheden te wachten staan.,Ik denk dat hem staan nog heel wat onaangenaamheden te wachten.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805042401lingtopic,ANS
10,Verb Constituent,10. The Order Within the Verb Ending Group,Eindgroepen met twee werkwoorden,De Britse troepen hebben een sector toegewezen gekregen.,De Britse troepen hebben een sector gekregen toegewezen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070302lingtopic,ANS
10,Verb Constituent,10. The Order Within the Verb Ending Group,Eindgroepen met twee werkwoorden,Ze zag dat er een polítieauto kwam aangereden.,Ze zag dat er een polítieauto aangereden kwam.,,,ANS/Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Eindgroepen met twee werkwoorden,Ik hoop dat we voor zo'n ramp gespaard blijven.,Ik hoop dat we voor zo'n ramp blijven gespaard.,,,ANS/Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Eindgroepen met twee werkwoorden,Hij heeft een scriptie onderwerp toegewezen gekregen.,Hij heeft een scriptie onderwerp gekregen toegewezen.,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Eindgroepen met twee werkwoorden,De chef heeft een nieuwe assistent aangewezen gekregen.,De chef heeft een nieuwe assistent gekregen aangewezen.,,,Chat-GPT
10,Verb Constituent,10. The Order Within the Verb Ending Group,Eindgroepen met twee werkwoorden,De docent heeft een presentatie gegeven.,De docent heeft een gegeven presentatie.,,,Chat-GPT
10,Verb Constituent,10. The Order Within the Verb Ending Group,Eindgroepen met twee werkwoorden,De leerlingen hebben een project toegewezen gekregen.,De leerlingen hebben een project gekregen toegewezen.,,,Chat-GPT
10,Verb Constituent,10. The Order Within the Verb Ending Group,Eindgroepen met twee werkwoorden,De artsen hebben een nieuwe methode voorgeschreven gekregen.,De artsen hebben een nieuwe methode gekregen voorgeschreven.,,,Chat-GPT
10,Verb Constituent,10. The Order Within the Verb Ending Group,Eindgroepen met twee werkwoorden,Het personeel heeft een taak toegewezen gekregen.,Het personeel heeft een taak gekregen toegewezen.,,,Chat-GPT
10,Verb Constituent,10. The Order Within the Verb Ending Group,Eindgroepen met twee werkwoorden,Hij heeft een nieuwe medicatie voorgeschreven gekregen.,Hij heeft een nieuwe medicatie gekregen voorgeschreven.,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Eindgroepen met twee werkwoorden,Ze heeft een nieuwe stagaire toegewezen gekregen.,Ze heeft een nieuwe stagaire gekregen toegewezen.,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Eindgroepen met twee werkwoorden,Gelukkig zullen wij gespaard blijven.,Gelukkig zullen wij blijven gespaard.,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief zonder te,Hij zei dat hij het vliegtuig niet kon zien naderen.,Hij zei dat hij het vliegtuig niet naderen kon zien.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070401lingtopic,ANS
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief zonder te,Hij zei dat hij het vliegtuig niet kon zien naderen.,Hij zei dat hij het vliegtuig niet naderen zien kon.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070401lingtopic,ANS
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief zonder te,Ik denk dat ze nog wel zullen komen eten.,Ik denk dat ze nog wel eten zullen komen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070401lingtopic,ANS
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief zonder te,Ik denk dat ze nog wel zullen komen eten.,Ik denk dat ze nog wel eten komen zullen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070401lingtopic,ANS
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief zonder te,Hij zei dat hij de kast niet zou proberen te herstellen.,Hij zei dat hij de kast niet proberen te herstellen zou.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070401lingtopic,ANS
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief zonder te,Hij zegt dat hij én schaken én dammen wil.,Hij zegt dat hij wil én schaken én dammen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070401lingtopic,ANS
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief zonder te,Nu moet je gaan tennissen.,Nu moet je tennissen gaan.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070401lingtopic,ANS
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief zonder te,Ik hoorde dat hij de trein niet kon halen.,Ik hoorde dat hij de trein halen kon niet,,,Chat-GPT
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief zonder te,Ik denk dat ze de wedstrijd niet zullen winnen.,Ik denk dat ze de wedstrijd niet winnen zullen.,,,Chat-GPT
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief zonder te,Mijn zoon zegt dat hij naar én Portugal én Spanje wil.,Mijn zoon zegt dat hij wil naar én Portugal én Spanje.,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief zonder te,Ik denk dat ze nog wel naar het strand zullen willen gaan.,Ik denk dat ze nog wel naar het strand gaan zullen willen.,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief zonder te,Nu moet je gaan helpen.,Nu moet je helpen gaan.,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief met te,Ik vraag me af wanneer híj nu eindelijk eens de was te drogen hangt.,Ik vraag me af wanneer híj nu eindelijk eens de was hangt te drogen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070402lingtopic,ANS
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief met te,Hij zei dat hij met haar niets meer te maken wilde hebben.,Hij zei dat hij met haar niets meer wilde hebben te maken.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070402lingtopic,ANS
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief met te,De dokter zei dat ze de patiënt meer te drinken zouden moeten geven.,De dokter zei dat ze de patiënt meer zouden moeten geven te drinken.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070402lingtopic,ANS
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief met te,Ze bekende dat ze haar sleutels te vaak had verloren.,Ze bekende dat ze haar sleutels had verloren te vaak.,,,Chat-GPT
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief met te,Ik besefte dat ik mijn afspraak te laat had ingepland.,Ik besefte dat ik mijn afspraak had ingepland te laat.,,,Chat-GPT
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief met te,De chef verklaarde dat hij het gerecht te zout had gekruid. ,De chef verklaarde dat hij het gerecht had gekruid te zout.,,,Chat-GPT
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief met te,Ze beweerde dat ze haar boodschappen te duur had gekocht.,Ze beweerde dat ze haar boodschappen had gekocht te duur.,,,Chat-GPT
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief met te,De leraar zei dat hij zijn studenten te weinig had uitgedaagd.,De leraar zei dat hij zijn studenten had uitgedaagd te weinig.,,,Chat-GPT
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief met te,Hij concludeerde dat hij zijn doelstellingen te ambitieus had gesteld.,Hij concludeerde dat hij zijn doelstellingen had gesteld te ambitieus.,,,Chat-GPT
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief met te,Ze realiseerde zich dat ze haar tijd te veel had verspild.,Ze realiseerde zich dat ze haar tijd had verspild te veel.,,,Chat-GPT
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief met te,Hij beweerde dat hij te veel werk moest verrichten.,Hij beweerde dat hij werk moest verrichten te veel .,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief met te,We hadden haar een beter cadeau moeten geven.,We hadden haar een cadeau moeten geven beter.,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Een infinitief met te,We hadden meer aan het project moeten werken.,We hadden aan het project moeten werken meer.,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Aan het + infinitief; voorzetsel + infinitief,Denk jij dat ze al aan het eten zijn?,Denk jij dat ze al zijn aan het eten?,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070403lingtopic,ANS
10,Verb Constituent,10. The Order Within the Verb Ending Group,Aan het + infinitief; voorzetsel + infinitief,Maarten zei dat hij 's middags vaak uit wandelen ging.,Maarten zei dat hij 's middags vaak ging uit wandelen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070403lingtopic,ANS
10,Verb Constituent,10. The Order Within the Verb Ending Group,Aan het + infinitief; voorzetsel + infinitief,Ik denk dat die schuur nu wel op instorten moet staan.,Ik denk dat die schuur nu wel moet staan op instorten.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070403lingtopic,ANS
10,Verb Constituent,10. The Order Within the Verb Ending Group,Aan het + infinitief; voorzetsel + infinitief,De dokter zei dat hij wat vaker uit wandelen zou moeten gaan.,De dokter zei dat hij wat vaker zou moeten gaan uit wandelen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070403lingtopic,ANS
10,Verb Constituent,10. The Order Within the Verb Ending Group,Aan het + infinitief; voorzetsel + infinitief,De professor legde uit dat de studenten extra oefeningen moesten voltooien.,De professor legde uit dat de studenten moesten voltooien extra oefeningen.,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Aan het + infinitief; voorzetsel + infinitief,Hij gaf aan dat hij vaak in het weekend uit eten ging.,Hij gaf aan dat hij vaak in het weekend ging uit eten.,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Aan het + infinitief; voorzetsel + infinitief,Mijn moeder zei dat ik vaker zou moeten sporten. ,Mijn moeder zei dat ik sporten vaker zou moeten.,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Aan het + infinitief; voorzetsel + infinitief,Denkt je dat ze aan het tennissen zijn?,Denkt je dat ze zijn aan het tennissen?,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Aan het + infinitief; voorzetsel + infinitief,Denk je dat we aan het overhitten zijn?,Denk je dat we zijn aan het overhitten?,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Aan het + infinitief; voorzetsel + infinitief,Hij moet op zijn beide benen leren staan.,Hij moet staan op zijn beide benen leren.,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Aan het + infinitief; voorzetsel + infinitief,Hij moet alleen durven gaan.,Hij moeten durven gaan alleen.,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Aan het + infinitief; voorzetsel + infinitief,Het huis zal nu op Funda moeten staan.,Het huis zal nu staan op Funda moeten.,,,Manual
10,Verb Constituent,10. The Order Within the Verb Ending Group,Aan het + infinitief; voorzetsel + infinitief,"Wim is te verlegen, hij moet dingen alleen durven doen.","Wim is te verlegen, hij moet durven doen dingen alleen.",,,Manual
